# coding: utf-8
# 用户词库
# 与系统词条重码时居后，如想居前，请把词条放到flypy_top.txt文件内
# 
# 编码格式：字词+Tab符+编码（用户词库本身有重码则还需后面+Tab符+权重，权重大者居前，权重数字随意）
#
#    -------- 强调一下 --------
# 
#   词条和编码之间的不是空格，而是Tab符
#   按住键盘 G 键，切换到功能键盘，使用上面的Tab键
# 
#    -------------------------------
# 
# 系统次选词放在flypy_sys.txt文件内，可修改删除
# 简词补全放本文件内，不需要可删除
# 用户词库，下行开始添加，编码格式见上，部署后生效

# 全码词
息息相关	xxxg
恰	qx
恰	qxx
恰	qxxk
恰到好处	qdhi
恰好	qxhc
恰如	qxru
恰如其分	qrqf
恰巧	qxqn
恰当	qxdh
恰恰	qxqx
恰恰相反	qqxf
恰逢	qxfg
恳	kfg
恳切	kfqp
恳求	kfqq
恳谈	kftj
恶	eey
恶	eeyx
恶	wuyx
恶之欲其死	wvys
恶习	eexi
恶人先告状	erxv
恶作剧	ezju
恶俗	eesu
恶劣	eelp
恶劣	el
恶化	eehx
恶名	eemk
恶名昭彰	emvv
恶向胆边生	exdu
恶声恶气	eueq
恶徒	eetu
恶心	eexb
恶心	ex
恶性	eexk
恶性循环	exxh
恶意	eeyi
恶战	eevj
恶报	eebc
恶搞	eegc
恶搞	eg
恶斗	eedz
恶有恶报	eyeb
恶果	eego
恶棍	eegy
恶毒	ed
恶犬	eeqr
恶狗	eegz
恶狠狠	ehhf
恶疾	eeji
恶臭	eeiz
恶补	eebu
恶评	eepk
恶评	ep
恶语伤人	eyur
恶语相加	eyxj
恶贯满盈	egmy
恶贼	eezw
恶霸	eeba
恶鬼	eegv
恶魔	eemo
恸	tsx
恹	yjx
恺	kdxj
恻	cex
恻	cexd
恻然	cerj
恻隐	ceyb
恻隐之心	cyvx
恼	ncx
恼人	ncrf
恼怒	ncnu
恼恨	nchf
恼火	ncho
恼羞成怒	nxin
恽	yyxi
恿	yssx
悃	kyxm
悄	qnx
悄	qnxo
悄声	qnug
悄悄	qnqn
悄无声息	qwux
悄然	qnrj
悈	jpxc
悉	xipx
悉听尊便	xtzb
悌	tix
悍	hjx
悍	hjxg
悍不畏死	hbws
悍然	hjrj
悔	hvx
悔不当初	hbdi
悔之不及	hvbj
悔恨	hvhf
悔恨终生	hhvu
悔改	hvgd
悔过自新	hgzx
悖	bwx
悖论	bwly
悚	ssxu
悚然	ssrj
悛	qrx
悛	qrxw
悝	kvxl
悟	wux
悠	yzrx
悠久	yzjq
悠哉	yzzd
悠扬	yzyh
悠然	yzrj
悠着点	yvdm
悢	llx
患	hri
患	hrix
患有	hryz
患病	hrbk
患者	hrve
患难	hrnj
患难与共	hnyg
患难之交	hnvj
患难夫妻	hnfq
患难见真情	hnjq
悦	ytx
悦	ytxe
悦耳	yter
悦耳动听	yedt
您	nb
您	nbrx
您好	nbhc
悫	qtux
悬	xrq
悬	xrqx
悬停	xrtk
悬在	xrzd
悬垂	xriv
悬壶济世	xhju
悬壶问世	xhwu
悬崖	xrya
悬崖绝壁	xyjb
悬念	xrnm
悬挂	xrgx
悬案	xran
悬梁	xrll
悬梁刺股	xlcg
悬殊	xruu
悬浮	xrfu
悬疑	xryi
悬着	xrve
悬空	xrks
悬而未决	xewj
悬腕	xrwj
悬赏	xruh
悭	qmxt
悯	mbx
悯	mbxw
悰	csx
悰	csxx
悱	fwxf
悱恻	fwce
悲	bwf
悲	bwfx
悲伤	bwuh
悲催	bwcv
悲凉	bwll
悲切	bwqp
悲剧	bwju
悲剧色彩	bjsc
悲叹	bwtj
悲哀	bwai
悲喜	bwxi
悲喜交集	bxjj
悲壮	bwvl
悲天悯人	btmr
悲怆	bwil
悲情	bwqk
悲惨	bwcj
悲愁	bwiz
悲愤填膺	bfty
悲欢	bwhr
悲欢离合	bhlh
悲歌	bwge
悲痛	bwts
悲痛欲绝	btyj
悲苦	bwku
悲观	bwgr
悲鸣	bwmk
悴	cvxu
悸	jix
悸	jixz
悻	xkxg
悻然	xkrj
悼	dcx
悼念	dcnm
情	qkx
情	qkxo
情不自禁	qbzj
情书	qkuu
情人	qkrf
情何以堪	qhyk
情侣	qklv
情况	qkkl
情况下	qkxx
情分	qkff
情同姐妹	qtjm
情同手足	qtuz
情同骨肉	qtgr
情场	qkih
情妇	qkfu
情怀	qkhk
情急之下	qjvx
情急智生	qjvu
情感	qkgj
情愿	qkyr
情报	qkbc
情报局	qbju
情操	qkcc
情敌	qkdi
情景	qkjk
情景交融	qjjr
情有可原	qyky
情有独钟	qydv
情欲	qkyu
情歌	qkge
情比金坚	qbjj
情深似海	qush
情深缘浅	quyq
情爱	qkai
情理之中	qlvv
情真意切	qvyq
情窦初开	qdik
情绪	qkxu
情调	qkdn
情趣	qkqu
情随事迁	qsuq
情难自禁	qnzj
情非得已	qfdy
情面	qkmm
惆	izx
惆怅	izih
惇	dyxz
惊	jkx
惊世骇俗	juhs
惊为天人	jwtr
惊人	jkrf
惊人之举	jrvj
惊动	jkds
惊叹	jktj
惊吓	jkxx
惊呆	jkdd
惊喜	jkxi
惊喜不已	jxby
惊喜欲狂	jxyk
惊天	jktm
惊天动地	jtdd
惊天地泣鬼神	jtdu
惊奇	jkqi
惊弓之鸟	jgvn
惊心动魄	jxdp
惊恐	jkks
惊恐万状	jkwv
惊悚	jkss
惊悚片	jspm
惊慌	jkhl
惊慌失措	jhuc
惊才绝艳	jcjy
惊扰	jkrc
惊涛	jktc
惊涛骇浪	jthl
惊蛰	jkve
惊讶	jkya
惊醒	jkxk
惊险	jkxm
惊雷	jklw
惊骇	jkhd
惊魂	jkhy
惊魂未定	jhwd
惊鸿一瞥	jhyp
惋	wjx
惋	wjxv
惋惜	wjxi
惎	jiqx
惑	hog
惔	tjxh
惕	tixw
惗	nmxx
惘	whx
惘	whxw
惘然若失	wrru
惙	iox
惙	ioxy
惚	huxx
惛	hyxo
惜	xixo
惜别	xibp
惜字如金	xzrj
惜败	xibd
惝	ihxk
惝	thxk
惟	wwxf
惟妙惟肖	wmwx
惠	hva
惠	hvax
惠州	hvvz
惠普	hvpu
惠而不费	hebf
惢	soxx
惦	dmx
惦念	dmnm
惧	jux
惧怕	jupa
惧色	juse
惨	cjx
惨不忍睹	cbrd
惨了	cjle
惨叫	cjjn
惨无人道	cwrd
惨景	cjjk
惨案	cjan
惨淡	cjdj
惨烈	cjlp
惨然	cjrj
惨状	cjvl
惨痛	cjts
惨祸	cjho
惨笑	cjxn
惨绝人寰	cjrh
惨败	cjbd
惨遭	cjzc
惨遭屠戮	cztl
惨重	cjvs
惩	igi
惩	igix
惩前毖后	iqbh
惩处	igiu
惩恶扬善	ieyu
惩罚	igfa
惫	bwwx
惫懒	bwlj
惬	qpxj
惬意	qpyi
惭	cjxj
惭愧	cjkv
惭色	cjse
惮	djx
惯	grx
惯	grxr
惯性	grxk
惯犯	grfj
惯着	grve
惰	dox
惰	doxo
惰性	doxk
想	xl
想	xlmx
想一想	xyx
想不出	xbi
想不出来	xbil
想不到	xbdc
想不到吧	xbdb
想不开	xbkd
想不起	xbq
想不起来	xbql
想不通	xbt
想入非非	xrff
想到	xldc
想哭	xlku
想好	xlhc
想学	xlxt
想尽办法	xjbf
想开	xlkd
想当初	xdi
想当年	xdnm
想当然	xdrj
想得开	xdkd
想得美	xdmw
想念	xlnm
想打	xlda
想方设法	xfuf
想歪了	xwle
想法	xlfa
想看	xlkj
想着	xlve
想笑	xlxn
想要	xlyc
想说	xluo
想象	xlxl
想象中	xxvs
想象力	xxl
想起	xlqi
想起了	xqle
想起来	xqld
想过	xlgo
想通了	xtl
想问	xlwf
惴	vvx
惴	vvxe
惴惴不安	vvba
惶	hlxw
惶急	hlji
惶恐	hlks
惶恐不安	hkba
惶惑	hlho
惶惶不可终日	hhbr
惶惶不安	hhba
惹	rec
惹	recx
惹不起	rbqi
惹不起还躲不起	rbqq
惹事	reui
惹人	rerf
惹是生非	ruuf
惹火烧身	rhuu
惹的祸	rdho
惹眼	reyj
惹祸	reho
惺	xkx
惺忪	xkss
惺惺作态	xxzt
惺惺相惜	xxxx
愁	izh
愁云惨雾	iycw
愁容	izrs
愁眉不展	imbv
愁眉苦脸	imkl
愁绪	izxu
愁肠百结	iibj
愁苦	izku
愁闷	izmf
愃	xrx
愃	xrxa
愆	qmix
愈	yurx
愈合	yuhe
愈演愈烈	yyyl
愉	yuxd
愉快	yukk
愍	mbmx
愎	bix
意	yilx
意下如何	yxrh
意中人	yvr
意义	yiyi
意兴阑珊	yxlu
意向	yixl
意味着	ywve
意图	yitu
意在沛公	yzpg
意外	yiwd
意大利	ydli
意志力	yvli
意念	yinm
意思	yisi
意想不到	yxbd
意料不到	ylbd
意料之中	ylvv
意料之外	ylvw
意欲何为	yyhw
意气用事	yqyu
意气相投	yqxt
意气风发	yqff
意淫	yiyb
意犹未尽	yywj
意见	yijm
意识	yiui
愐	mmx
愔	ybxo
愕	eex
愕然	eerj
愚	yuyx
愚人节	yrjp
愚兄	yuxs
愚公移山	ygyu
愚夫愚妇	yfyf
愚弄	yuns
愚昧	yumw
愚昧无知	ymwv
愚昧落后	ymlh
愚笨	yubf
愚者千虑，必有一得	yvqd
愚蠢	yuiy
愚钝	yudy
感	gjw
感	gjwx
感	gjx
感	gjxx
感人	gjrf
感人肺腑	grff
感光	gjgl
感冒	gjmc
感到	gjdc
感动	gjds
感化	gjhx
感受	gjuz
感召	gjvc
感叹	gjtj
感叹号	gthc
感同身受	gtuu
感喟	gjkv
感天动地	gtdd
感官	gjgr
感应	gjyk
感念	gjnm
感怀	gjhk
感性	gjxk
感恩	gjen
感恩图报	getb
感恩戴德	gedd
感悟	gjwu
感情	gjqk
感情用事	gqyu
感想	gjxl
感慨	gjkd
感慨万千	gkwq
感染	gjrj
感激	gjji
感激不尽	gjbj
感激涕零	gjtl
感知	gjvi
感觉	gjjt
感觉不到	gjbd
感觉不错	gjbc
感触	gjiu
感谢	gjxp
愠	yyxm
愠怒	yynu
愠色	yyse
愣	lgx
愣	lgxf
愣头愣脑	ltln
愣怔	lgvg
愣着	lgve
愤	ffx
愤	ffxr
愤世嫉俗	fujs
愤怒	ffnu
愤恨	ffhf
愤懑	ffmf
愤然	ffrj
愦	kvxr
愧	kvx
愧	kvxg
愧不敢当	kbgd
愧对	kvdv
愧疚	kvjq
愧色	kvse
愫	suxx
愭	qix
愭	qixo
愿	yrix
愿不愿意	ybyy
愿意	yryi
愿意的话	yydh
愿望	yrwh
愿者上钩	yvug
愿闻其详	ywqx
慆	tcx
慆	tcxj
慈	cib
慈	cibx
慈善	ciuj
慈悲	cibw
慈悲为怀	cbwh
慈母	cimu
慈爱	ciai
慈眉善目	cmum
慈祥	cixl
慈禧	cixi
慊	qmx
慌	hlx
慌	hlxv
慌不择路	hbzl
慌乱	hllr
慌张	hlvh
慌忙	hlmh
慌慌张张	hhvv
慌神	hluf
慎	ufx
慎用	ufys
慎选	ufxr
慎重	ufvs
慑	uex
慑	uexy
慑服	uefu
慕	mucx
慕名	mumk
慕名而来	mmel
慕容	murs
慕尼黑	mnhw
慜	mbpx
慝	tek
慝	tekx
慢	mj
慢	mjx
慢	mjxy
慢一拍	mypd
慢一点	mydm
慢了	mjle
慢些	mjxp
慢半拍	mbpd
慢吞吞	mtty
慢工出细活	mgih
慢工细活	mgxh
慢待	mjdd
慢性	mjxk
慢性子	mxzi
慢悠悠	myyz
慢慢	mjmj
慢慢悠悠	mmyy
慢慢来	mmld
慢条斯理	mtsl
慢火	mjho
慢点	mjdm
慢热	mjre
慢用	mjys
慢走	mjzz
慢跑	mjpc
慢车	mjie
慢速	mjsu
慥	zcxz
慧	hvfx
慨	kdx
慨	kdxv
慨叹	kdtj
慨当以慷	kdyk
慨然	kdrj
慬	qbxa
慭	yblx
慰	wwux
慰劳	wwlc
慰问	wwwf
慵	ysx
慵懒	yslj
慷	khx
慷	khxn
慷他人之慨	ktrk
慷慨	khkd
慷慨就义	kkjy
慷慨激昂	kkja
慷慨解囊	kkjn
慷慨陈词	kkic
憋	bpd
憋	bpdx
憋死	bpsi
憋气	bpqi
憋着	bpve
憋足	bpzu
憋足了劲	bzlj
憋闷	bpmf
憎	zgx
憎	zgxo
憎恨	zghf
憎恶	zgwu
憔	qnxh
憔悴	qncv
憕	igxa
憧	isx
憧憬	isjk
憨	hjv
憨	hjvx
憨厚	hjhz
憨态	hjtd
憨态可掬	htkj
憨憨	hjhj
憨直	hjvi
憨笑	hjxn
憩	qiq
憬	jkx
憭	lnx
憷	iuxr
憺	djxk
憾	hjxx
懂	dsx
懂	dsxv
懂了	dsle
懂事	dsui
懂吗	dsma
懂得	dsde
懂行	dshh
懈	xpx
懈	xpxn
懊	aox
懊	aoxd
懊丧	aosh
懊恼	aonc
懊恼不已	anby
懊悔	aohv
懋	mcm
懋	mcmx
懑	mfdx
懒	ljx
懒	ljxr
懒人	ljrf
懒得	ljde
懒得去	ldq
懒惰	ljdo
懒散	ljsj
懒汉	ljhj
懒虫	ljis
懒觉	ljjn
懒鬼	ljgv
懔	lbxx
懦	nox
懦	noxe
懦夫	nofu
懦弱	noro
懵	mgx
懵	mgxo
懵了	mgle
懵懂	mgds
懿	yiux
戆	ghl
戆	ghlx
戆	vllx
戈	gea
戈	gead
戈壁滩	gbtj
戊	wuad
戊	wugp
戊戌变法	wxbf
戋	jmad
戌	xua
戌	xuad
戌	xuwa
戍	uuad
戍	uuwd
戍边	uubm
戎	rsg
戎	rsgu
戎装	rsvl
戎马	rsma
戎马一生	rmyu
戏	xiy
戏	xiyg
戏中	xivs
戏剧化	xjhx
戏剧性	xjx
戏台	xitd
戏子	xizi
戏弄	xins
戏法	xifa
戏班	xibj
戏票	xipn
戏称	xiig
戏说	xiuo
戏院	xiyr
成	ig
成	igwv
成不了气候	iblh
成为	iw
成为可能	iwkn
成也萧何，败也萧何	iyxh
成了	igle
成事不足	iubz
成事不足，败事有余	iuby
成事在天	iuzt
成交	igjn
成交量	ijl
成亲	igqb
成人不自在	irbz
成人之美	irvm
成何体统	ihtt
成佛	igfo
成倍	igbw
成全	igqr
成分	igff
成功	iggs
成功率	iglv
成千上万	iquw
成双	igul
成吉思汗	ijsh
成名	igmk
成员	igyr
成品	igpb
成因	igyb
成型	igxk
成天	igtm
成套	igtc
成婚	ighy
成家	igjx
成家立业	ijly
成对	igdv
成就	igjq
成就感	ijgj
成年	ignm
成年人	inrf
成才	igcd
成批	igpi
成效	igxn
成文	igwf
成本	ib
成本	igbf
成果	iggo
成正比	ivbi
成活	igho
成熟	iguu
成片	igpm
成王败寇	iwbk
成百上千	ibuq
成立	igli
成竹在胸	ivzx
成绩	igji
成群	igqy
成群结队	iqjd
成者王侯	ivwh
成者王侯败者寇	ivwk
成语	igyu
成败	igbd
成败在此一举	ibzj
成败得失	ibdu
成都	igdu
成都市	idu
成长	igvh
成龙	igls
我	w
我	wop
我	wopd
我不入地狱谁入地狱	wbry
我不犯人	wbfr
我们	wm
我们	womf
我国	wogo
我意已决	wyyj
我所欲也	wsyy
我爱你	wani
我行我素	wxws
我见犹怜	wjyl
我辈	wobw
戒	jpg
戒备	jpbw
戒律	jplv
戒心	jpxb
戒烟	jpyj
戒骄戒躁	jjjz
戕	qlpg
戕害	qlhd
或	ho
或	hoga
或则	hoze
或多或少	hdhu
或有	hoyz
或者	hove
或许	hoxu
戗	qlr
戗	qlrg
战	vjlg
战乱	vjlr
战争	vjvg
战争片	vvpm
战俘	vjfu
战况	vjkl
战利品	vlpb
战后	vjhz
战国	vjgo
战场	vjih
战壕	vjhc
战备	vjbw
战平	vjpk
战役	vjyi
战报	vjbc
战斗	vjdz
战斗不止	vdbv
战斗力	vdli
战斗机	vdj
战无不胜	vwbu
战术	vjuu
战死	vjsi
战法	vjfa
战火	vjho
战犯	vjfj
战略	vjlt
战神	vjuf
战绩	vjji
战胜	vjug
战舰	vjjm
战船	vjir
战袍	vjpc
战败	vjbd
战车	vjie
战队	vjdv
战阵	vjvf
战马	vjma
战鼓	vjgu
戚	qiad
戚	qiwx
戛	gaag
戛	jxag
戛然	jxrj
戛然而止	jrev
戛纳	gana
戟	jiu
戡	kjqg
戡乱	kjlr
戢	jika
戣	kvvg
戤	gdn
戥	dgog
截	jpu
截	jpuf
截取	jpqu
截图	jptu
截屏	jppk
截止	jpvi
截止日	jvri
截然	jprj
截然不同	jrbt
截留	jplq
截瘫	jptj
截稿	jpgc
戬	jmy
戭	yjbg
戮	luxg
戳	io
戳	ioxg
戳入	ioru
戳破	iopo
戳穿	ioir
戳记	ioji
戴	ddu
戴	ddub
戴尔	dder
戴帽	ddmc
戴罪立功	dzlg
户	hu
户口	hukz
户口本	hkbf
户口簿	hkbu
户型	huxk
户外	huwd
户数	huuu
户籍	huji
戽	huhu
戾	lihq
房	fhh
房	fhhf
房东	fhds
房主	fhvu
房产	fhij
房产证	fivg
房内	fhnw
房前屋后	fqwh
房地产	fdij
房奴	fhnu
房子	fhzi
房屋	fhwu
房租	fhzu
房管局	fgju
房贷	fhdd
房车	fhie
房门	fhmf
房间	fhjm
房顶	fhdk
所	so
所	sopj
所不及	sbji
所以	soyi
所以	sy
所以动心忍性	sydx
所以呢	syne
所以然	syrj
所以说	syuo
所以说呢	syun
所作所为	szsw
所做	sozo
所列	solp
所剩无几	suwj
所受	souz
所向披靡	sxpm
所向无敌	sxwd
所在	sozd
所在地	szdi
所处	soiu
所学	soxt
所属	souu
所得	sode
所得税	sduv
所思所想	sssx
所愿	soyr
所成	soig
所托	soto
所有	soyz
所有权	syqr
所欠	soqm
所犯	sofj
所罗门	slmf
所能	song
所致	sovi
所获	soho
所见即所得	sjjd
所见所闻	sjsw
所见略同	sjlt
所言极是	syju
所设	soue
所说	souo
所谓	soww
所谓	sw
所赐	soci
所长	sovh
所闻	sowf
所限	soxm
所需	soxu
扁	bmh
扁	pmh
扁平	bmpk
扁担	bmdj
扁桃体	btti
扁舟	pmvz
扁豆	bmdz
扁鹊	bmqt
扂	dmh
扂	dmhk
扃	jshk
扇	ujh
扇坠	ujvv
扇形	ujxk
扇阴风，点鬼火	uyfh
扇面	ujmm
扈	huhb
扉	fwh
扉	fwhf
扉页	fwye
手	uzp
手	uzpl
手上	uzuh
手下留情	uxlq
手下败将	uxbj
手不释卷	ubuj
手中	uzvs
手册	uzce
手写	uzxp
手到擒来	udql
手到病除	udbi
手动	uzds
手动挡	uddh
手勤	uzqb
手头	uztz
手套	uztc
手如柔荑	urry
手工	uzgs
手巧	uzqn
手帕	uzpa
手心	uzxb
手心手背	uxub
手忙脚乱	umjl
手快	uzkk
手感	uzgj
手抓	uzvx
手持	uzii
手指	uzvi
手指头	uvtz
手提	uzti
手握	uzwo
手无寸铁	uwct
手无缚鸡之力	uwfl
手札	uzva
手术	uzuu
手机	uzji
手枪	uzql
手榴弹	uldj
手段	uzdr
手法	uzfa
手游	uzyz
手牵手	uqu
手环	uzhr
手球	uzqq
手电	uzdm
手电筒	udts
手疾眼快	ujyk
手痒	uzyh
手眼通天	uytt
手绢	uzjr
手续	uzxu
手续费	uxfw
手肘	uzvz
手背	uzbw
手脚	uzjn
手脚并用	ujby
手腕	uzwj
手臂	uzbi
手舞足蹈	uwzd
手表	uzbn
手袋	uzdd
手误	uzwu
手足之情	uzvq
手足无措	uzwc
手软	uzrr
手速	uzsu
手里	uzli
手铐	uzkc
手镯	uzvo
才	c
才	cda
才	cdap
才不是	cbui
才会	cdhv
才华	cdhx
才华出众	chiv
才华横溢	chhy
才可能	ckng
才女	cdnv
才好	cdhc
才子	cdzi
才子佳人	czjr
才学	cdxt
才干	cdgj
才思敏捷	csmj
才怪	cdgk
才情	cdqk
才想起来	cxql
才是	cdui
才有	cdyz
才有可能	cykn
才气	cdqi
才气过人	cqgr
才略	cdlt
才疏学浅	cuxq
才肯	cdkf
才能	cdng
才能	cn
才能够	cngz
才行	cdxk
才行	cx
才识过人	cugr
才貌双全	cmuq
才高八斗	cgbd
扎	va
扎	zaf
扎	zafv
扎伊尔	vyer
扎堆	vadv
扎实	vaui
扎手	vauz
扎扎实实	vvuu
扎根	vagf
扎牢	valc
扎营	vayk
扎针	vavf
扑	puf
扑	pufb
扑克	puke
扑向	puxl
扑打	puda
扑救	pujq
扑朔迷离	puml
扑杀	puua
扑来	puld
扑灭	pump
扑空	puks
扑粉	puff
扑腾	putg
扑面而来	pmel
扑鼻而来	pbel
扒	bafb
扒	paf
扒	pafb
扒光	bagl
扒手	pauz
扒拉	bala
扒皮	bapi
扒窃	paqp
扒车	baie
打	daf
打	dafd
打下	daxx
打不出	dbi
打不出来	dbil
打不开	dbkd
打不着狐狸惹身骚	dbvs
打不通	dbts
打个包	dgb
打个比方	dgbf
打个电话	dgdh
打乱	dalr
打了	dale
打了鸡血	dljx
打人不打脸	drbl
打仗	davh
打伤	dauh
打住	davu
打光	dagl
打入	daru
打出	daiu
打击	daji
打击报复	djbf
打分	daff
打动	dads
打包	dabc
打卡	daka
打印	dayb
打印机	dyji
打压	daya
打发	dafa
打发时间	dfuj
打听	datk
打嘴仗	dzvh
打圆场	dyih
打坏	dahk
打坐	dazo
打垮	dakx
打头阵	dtvf
打奶	dand
打孔	daks
打字	dazi
打字员	dzy
打字机	dzji
打完	dawj
打官司	dgs
打官腔	dgql
打小报告	dxbg
打岔	daia
打工	dags
打开	dakd
打开天窗说亮话	dkth
打得火热	ddhr
打怪	dagk
打情骂俏	dqmq
打成一片	diyp
打手	dauz
打打闹闹	ddnn
打扫	dasc
打扮	dabj
打扰	darc
打折	dave
打抱不平	dbbp
打招呼	dvhu
打拼	dapb
打掉	dadn
打探	datj
打搅	dajn
打散	dasj
打断	dadr
打昏	dahy
打杂	daza
打款	dakr
打死	dasi
打水	dauv
打水漂	dupn
打滚	dagy
打点	dadm
打牌	dapd
打狗还得看主人	dghr
打猎	dalp
打球	daqq
打电话	ddhx
打盹	dady
打着灯笼找不着	dvdv
打破	dapo
打破砂锅问到底	dpud
打砸抢	dzql
打碎	dasv
打磨	damo
打简出繁	djif
打算	dasr
打给	dagw
打翻	dafj
打肿脸充胖子	dvlz
打落	dalo
打虎亲兄弟	dhqd
打词	daci
打败	dabd
打趣	daqu
打躬作揖	dgzy
打车	daie
打退堂鼓	dttg
打通	dats
打造	dazc
打道回府	ddhf
打针	davf
打钩	dagz
打铁	datp
打铁趁热	dtir
打错	daco
打错了	dcl
打错了算盘	dclp
打雷	dalw
打预防针	dyfv
打黑除恶	dhie
打鼓	dagu
扔	rgf
扔	rgfn
扔下	rgxx
扔了	rgle
扔出	rgiu
扔到	rgdc
扔弃	rgqi
扔掉	rgdn
扔给	rggw
扔进	rgjb
托	tof
托	tofq
托人	torf
托付	tofu
托名	tomk
托大	toda
托孤	togu
托拉斯	tlsi
托梦	tomg
托盘	topj
托管	togr
托词	toci
托运	toyy
扛	ghfg
扛	khf
扛	khfg
扛枪	khql
扛着	khve
扛走	khzz
扛起	khqi
扣	kzf
扣	kzfk
扣上	kzuh
扣人心弦	krxx
扣住	kzvu
扣光	kzgl
扣减	kzjm
扣分	kzff
扣发	kzfa
扣押	kzya
扣掉	kzdn
扣杀	kzua
扣款	kzkr
扣球	kzqq
扣留	kzlq
扣篮	kzlj
扣肉	kzrz
扣费	kzfw
扣钱	kzqm
扣除	kziu
扦	qmf
扦	qmfq
执	vif
执勤	viqb
执子之手，与子偕老	vzvl
执念	vinm
执拗	vinq
执政	vivg
执法	vifa
执法如山	vfru
执照	vivc
执牛耳	vner
执着	vivo
执行	vixk
执迷不悟	vmbw
扩	ko
扩	kofg
扩充	kois
扩军	kojy
扩大	koda
扩容	kors
扩展	kovj
扩展名	kvmk
扩建	kojm
扩张	kovh
扩招	kovc
扩散	kosj
扩版	kobj
扩编	kobm
扪	mff
扪	mffm
扪心自问	mxzw
扫	sc
扫	scfe
扫兴	scxk
扫地	scdi
扫地出门	sdim
扫墓	scmu
扫射	scue
扫尾	scww
扫帚	scvz
扫平	scpk
扫把	scba
扫描	scmn
扫描仪	smyi
扫盲	scmh
扫码	scma
扫荡	scdh
扫视	scui
扫过	scgo
扫除	sciu
扫雷	sclw
扫黄	schl
扬	yhf
扬	yhfp
扬名	yhmk
扬名立万	ymlw
扬州	yhvz
扬帆	yhfj
扬眉吐气	ymtq
扬长而去	yieq
扬鞭	yhbm
扭	nqf
扭	nqfi
扭亏	nqkv
扭亏为盈	nkwy
扭伤	nquh
扭住	nqvu
扭动	nqds
扭头	nqtz
扭打	nqda
扭捏	nqnp
扭曲	nqqu
扭着	nqve
扭身	nquf
扭转	nqvr
扭转乾坤	nvqk
扭过	nqgo
扭送	nqss
扮	bjfd
扮作	bjzo
扮演	bjyj
扮猪吃老虎	bvih
扮相	bjxl
扮酷	bjku
扯	iefv
扯上	ieuh
扯出	ieiu
扯动	ieds
扯平	iepk
扯开	iekd
扯断	iedr
扯淡	iedj
扯皮	iepi
扯远	ieyr
扯远了	iyle
扰	rcf
扰	rcfy
扰乱	rclr
扰乱视听	rlut
扰动	rcds
扰民	rcmb
扳	bjfy
扳手	bjuz
扶	fuf
扶手	fuuz
扶持	fuii
扶摇万里	fywl
扶摇直上	fyvu
扶桑	fush
扶正	fuvg
扶老携幼	flxy
扶贫	fupb
批	pi
批	pifb
批准	pivy
批判	pipj
批发	pifa
批改	pigd
批文	piwf
批斗	pidz
批次	pici
批注	pivu
批示	piui
批评	pipk
批语	piyu
批量	pill
批阅	piyt
批零	pilk
批驳	pibo
扼	eef
扼	eefv
扼住	eevu
扼守	eeuz
扼杀	eeua
扼腕	eewj
扼腕长叹	ewit
扼要	eeyc
扽	dff
扽	dfft
找	vc
找下	vcxx
找不到	vbdc
找不到北	vbdb
找不着	vbvc
找了	vcle
找些	vcxp
找人	vcrf
找出	vciu
找到	vcdc
找到了	vdle
找回	vchv
找寻	vcxy
找找	vcvc
找来	vcld
找死	vcsi
找茬	vcia
找虐	vcnt
找钱	vcqm
找零	vclk
承	igv
承	igvn
承上启下	iuqx
承先启后	ixqh
承前启后	iqqh
承办	igbj
承包	igbc
承受	iguz
承当	igdh
承德	igde
承担	igdj
承接	igjp
承揽	iglj
承欢	ighr
承租	igzu
承蒙	igmg
承认	igrf
承让	igrh
承诺	igno
承诺	in
承购	iggz
承载	igzd
承运	igyy
承重	igvs
技	jify
技不如人	jbrr
技巧	jiqn
技术	jiuu
技能	jing
抃	bmf
抃	bmfb
抄	icf
抄写	icxp
抄底	icdi
抄录	iclu
抄报	icbc
抄本	icbf
抄袭	icxi
抄送	icss
抉	jtfg
抉择	jtze
把	ba
把关	bagr
把手	bauz
把持	baii
把持不住	bibv
把控	baks
把握	bawo
把柄	babk
把玩	bawj
把稳	bawf
把脉	bamd
把门	bamf
把风	bafg
抑	yif
抑制不住	yvbv
抑郁	yiyu
抒	uuf
抒	uufl
抒怀	uuhk
抒情	uuqk
抓	vx
抓	vxfv
抓举	vxju
抓人	vxrf
抓住	vxvu
抓到	vxdc
抓取	vxqu
抓图	vxtu
抓大放小	vdfx
抓好	vxhc
抓拍	vxpd
抓挠	vxnc
抓捕	vxbu
抓狂	vxkl
抓痒	vxyh
抓痕	vxhf
抓着	vxve
抓瞎	vxxx
抓紧	vxjb
抓耳挠腮	vens
抓药	vxyc
抓获	vxho
抓贼	vxzw
抓起	vxqi
抓阄	vxjq
抔	pzf
抔	pzfb
投	tzf
投	tzfy
投之以桃	tvyt
投井下石	tjxu
投产	tzij
投亲靠友	tqky
投保	tzbc
投入	tzru
投其所好	tqsh
投名状	tmv
投奔	tzbf
投射	tzue
投弹	tzdj
投影	tzyk
投影仪	tyyi
投怀送抱	thsb
投手	tzuz
投放	tzfh
投机	tzji
投机倒把	tjdb
投机取巧	tjqq
投标	tzbn
投桃报李	ttbl
投案	tzan
投档	tzdh
投河	tzhe
投石问路	tuwl
